review_text,cleaned_text,tokens,stemmed_tokens,final_text
"best coffee in this town!!! cinta banget ga ngerti lagi. cookie crumble, matcha, red velvet juaraaa!!! menu base coffee nya terlalu strong buat aku yg kurang suka kopi tapi tep enak wkwkwkw🧡 tempatnya lebih luas dari yg jakal tapi aku suka lightingnya kuning2 menenangkan dan cozy banget. semua karyawannya friendly dan fast response. gak pernah bosen pesen minuman disini entah dine in, take away maupun via ojol. so far so good lah.",best coffee in this town cinta banget ga ngerti lagi cookie crumble matcha red velvet juaraaa menu base coffee nya terlalu strong buat aku yg kurang suka kopi tapi tep enak wkwkwkw tempatnya lebih luas dari yg jakal tapi aku suka lightingnya kuning menenangkan dan cozy banget semua karyawannya friendly dan fast response gak pernah bosen pesen minuman disini entah dine in take away maupun via ojol so far so good lah,"['best', 'coffee', 'town', 'cinta', 'banget', 'ga', 'ngerti', 'cookie', 'crumble', 'matcha', 'red', 'velvet', 'juaraaa', 'menu', 'base', 'coffee', 'nya', 'strong', 'yg', 'suka', 'kopi', 'tep', 'enak', 'wkwkwkw', 'tempatnya', 'luas', 'yg', 'jakal', 'suka', 'lightingnya', 'kuning', 'menenangkan', 'cozy', 'banget', 'karyawannya', 'friendly', 'fast', 'response', 'gak', 'bosen', 'pesen', 'minuman', 'dine', 'take', 'away', 'via', 'ojol', 'far', 'good']","['best', 'coffee', 'town', 'cinta', 'banget', 'ga', 'ngerti', 'cookie', 'crumble', 'matcha', 'red', 'velvet', 'juaraaa', 'menu', 'base', 'coffee', 'nya', 'strong', 'yg', 'suka', 'kopi', 'tep', 'enak', 'wkwkwkw', 'tempat', 'luas', 'yg', 'jakal', 'suka', 'lightingnya', 'kuning', 'tenang', 'cozy', 'banget', 'karyawannya', 'friendly', 'fast', 'response', 'gak', 'bosen', 'sen', 'minum', 'dine', 'take', 'away', 'via', 'ojol', 'far', 'good']",best coffee town cinta banget ga ngerti cookie crumble matcha red velvet juaraaa menu base coffee nya strong yg suka kopi tep enak wkwkwkw tempat luas yg jakal suka lightingnya kuning tenang cozy banget karyawannya friendly fast response gak bosen sen minum dine take away via ojol far good
"Tempat nyaman, buat me time nunggu dia, ya dia...",tempat nyaman buat me time nunggu dia ya dia,"['nyaman', 'time', 'nunggu', 'ya']","['nyaman', 'time', 'nunggu', 'ya']",nyaman time nunggu ya
"Coffeeshop favorite sejuta umat di Jogja.

Being a fans of @couvee.idn since 2017. Jaman cuma ada di Jakal sebelah Tempo Gelato yang spacenya ngga begitu besar. Dari dulu emang tiap hari selalu rame. Dengkul sampe saling bersinggungan pas lagi duduk hahahaha. Tapi tetep aja betah buat dateng ke sini, sambil ngerjain skripsi atau sekadar bengong liatin jalanan Jakal.

Ketika @couvee.idn buka cabang lain di Seturan, spacenya lebih besar dan nyaman. Tapi tetep masih rame aja tiap hari. Bangku-bangku dah keisi semua setiap dateng ke sini.

Selain tempat yang nyaman, emang kualitas dari kopinya sendiri oke punya. Hampir semua varian menu minuman di sini aku suka. Harganya pun sangat masuk akal.

Adakah warga Jogja yang belum pernah cobain @couvee.idn?",coffeeshop favorite sejuta umat di jogja being a fans of couveeidn since jaman cuma ada di jakal sebelah tempo gelato yang spacenya ngga begitu besar dari dulu emang tiap hari selalu rame dengkul sampe saling bersinggungan pas lagi duduk hahahaha tapi tetep aja betah buat dateng ke sini sambil ngerjain skripsi atau sekadar bengong liatin jalanan jakal ketika couveeidn buka cabang lain di seturan spacenya lebih besar dan nyaman tapi tetep masih rame aja tiap hari bangkubangku dah keisi semua setiap dateng ke sini selain tempat yang nyaman emang kualitas dari kopinya sendiri oke punya hampir semua varian menu minuman di sini aku suka harganya pun sangat masuk akal adakah warga jogja yang belum pernah cobain couveeidn,"['coffeeshop', 'favorite', 'sejuta', 'umat', 'jogja', 'fans', 'couveeidn', 'since', 'jaman', 'jakal', 'sebelah', 'tempo', 'gelato', 'spacenya', 'ngga', 'emang', 'rame', 'dengkul', 'sampe', 'bersinggungan', 'pas', 'duduk', 'hahahaha', 'tetep', 'aja', 'betah', 'dateng', 'ngerjain', 'skripsi', 'bengong', 'liatin', 'jalanan', 'jakal', 'couveeidn', 'buka', 'cabang', 'seturan', 'spacenya', 'nyaman', 'tetep', 'rame', 'aja', 'bangkubangku', 'dah', 'keisi', 'dateng', 'nyaman', 'emang', 'kualitas', 'kopinya', 'oke', 'varian', 'menu', 'minuman', 'suka', 'harganya', 'masuk', 'akal', 'adakah', 'warga', 'jogja', 'cobain', 'couveeidn']","['coffeeshop', 'favorite', 'juta', 'umat', 'jogja', 'fans', 'couveeidn', 'since', 'jaman', 'jakal', 'belah', 'tempo', 'gelato', 'spacenya', 'ngga', 'emang', 'rame', 'dengkul', 'sampe', 'singgung', 'pas', 'duduk', 'hahahaha', 'tetep', 'aja', 'betah', 'dateng', 'ngerjain', 'skripsi', 'bengong', 'liatin', 'jalan', 'jakal', 'couveeidn', 'buka', 'cabang', 'tur', 'spacenya', 'nyaman', 'tetep', 'rame', 'aja', 'bangkubangku', 'dah', 'isi', 'dateng', 'nyaman', 'emang', 'kualitas', 'kopi', 'oke', 'varian', 'menu', 'minum', 'suka', 'harga', 'masuk', 'akal', 'ada', 'warga', 'jogja', 'cobain', 'couveeidn']",coffeeshop favorite juta umat jogja fans couveeidn since jaman jakal belah tempo gelato spacenya ngga emang rame dengkul sampe singgung pas duduk hahahaha tetep aja betah dateng ngerjain skripsi bengong liatin jalan jakal couveeidn buka cabang tur spacenya nyaman tetep rame aja bangkubangku dah isi dateng nyaman emang kualitas kopi oke varian menu minum suka harga masuk akal ada warga jogja cobain couveeidn
"Tempat ngopi yang konsepnya cocok buat co-working space, lahan parkir luas, kualitas produk baik. Favorit menu saya signature Melacca, es kopi susu yg flavor kopinya kerasa banget dan teksturnya gak bakal watery. Non Coffeenya juga gak kalah enak, red velvetnya juga enak.",tempat ngopi yang konsepnya cocok buat coworking space lahan parkir luas kualitas produk baik favorit menu saya signature melacca es kopi susu yg flavor kopinya kerasa banget dan teksturnya gak bakal watery non coffeenya juga gak kalah enak red velvetnya juga enak,"['ngopi', 'konsepnya', 'cocok', 'coworking', 'space', 'lahan', 'parkir', 'luas', 'kualitas', 'produk', 'favorit', 'menu', 'signature', 'melacca', 'es', 'kopi', 'susu', 'yg', 'flavor', 'kopinya', 'kerasa', 'banget', 'teksturnya', 'gak', 'watery', 'non', 'coffeenya', 'gak', 'kalah', 'enak', 'red', 'velvetnya', 'enak']","['ngopi', 'konsep', 'cocok', 'coworking', 'space', 'lahan', 'parkir', 'luas', 'kualitas', 'produk', 'favorit', 'menu', 'signature', 'melacca', 'es', 'kopi', 'susu', 'yg', 'flavor', 'kopi', 'rasa', 'banget', 'tekstur', 'gak', 'watery', 'non', 'coffeenya', 'gak', 'kalah', 'enak', 'red', 'velvetnya', 'enak']",ngopi konsep cocok coworking space lahan parkir luas kualitas produk favorit menu signature melacca es kopi susu yg flavor kopi rasa banget tekstur gak watery non coffeenya gak kalah enak red velvetnya enak
"Es kopinya enak , bisa request gulanya, perlu penambahan menu rotinya , dan juga sebaiknya menggunakan kendaraan roda 2. Krn lahan parkir tdk luas",es kopinya enak bisa request gulanya perlu penambahan menu rotinya dan juga sebaiknya menggunakan kendaraan roda krn lahan parkir tdk luas,"['es', 'kopinya', 'enak', 'request', 'gulanya', 'penambahan', 'menu', 'rotinya', 'kendaraan', 'roda', 'krn', 'lahan', 'parkir', 'tdk', 'luas']","['es', 'kopi', 'enak', 'request', 'gula', 'tambah', 'menu', 'roti', 'kendara', 'roda', 'krn', 'lahan', 'parkir', 'tdk', 'luas']",es kopi enak request gula tambah menu roti kendara roda krn lahan parkir tdk luas
"tempat rekomendasi buat nugas, nyaman",tempat rekomendasi buat nugas nyaman,"['rekomendasi', 'nugas', 'nyaman']","['rekomendasi', 'nugas', 'nyaman']",rekomendasi nugas nyaman
"Kopinya selalu enak di cabang manapun. Rekomendasi: pesen large, extra shot, less sweet.
Sayang nya yang Seturan ini agak susah parkirnya.",kopinya selalu enak di cabang manapun rekomendasi pesen large extra shot less sweet sayang nya yang seturan ini agak susah parkirnya,"['kopinya', 'enak', 'cabang', 'manapun', 'rekomendasi', 'pesen', 'large', 'extra', 'shot', 'less', 'sweet', 'sayang', 'nya', 'seturan', 'susah', 'parkirnya']","['kopi', 'enak', 'cabang', 'mana', 'rekomendasi', 'sen', 'large', 'extra', 'shot', 'less', 'sweet', 'sayang', 'nya', 'tur', 'susah', 'parkir']",kopi enak cabang mana rekomendasi sen large extra shot less sweet sayang nya tur susah parkir
"pelayanan lambat, nunggu sangat lama satu jam lebih, mengecewakan sekali...👎",pelayanan lambat nunggu sangat lama satu jam lebih mengecewakan sekali,"['pelayanan', 'lambat', 'nunggu', 'jam', 'mengecewakan']","['layan', 'lambat', 'nunggu', 'jam', 'kecewa']",layan lambat nunggu jam kecewa
"Tempat: 8/10
Rasa : 8/10 masih comfort coffee kalo menurut saya, pesen signature mereka yg Java less sugar tapi masih aja kemanisan wqwq

rame mahasiswa/i nongkrong ya manteman, padahal kesini masih sore banget",tempat rasa masih comfort coffee kalo menurut saya pesen signature mereka yg java less sugar tapi masih aja kemanisan wqwq rame mahasiswai nongkrong ya manteman padahal kesini masih sore banget,"['comfort', 'coffee', 'kalo', 'pesen', 'signature', 'yg', 'java', 'less', 'sugar', 'aja', 'kemanisan', 'wqwq', 'rame', 'mahasiswai', 'nongkrong', 'ya', 'manteman', 'kesini', 'sore', 'banget']","['comfort', 'coffee', 'kalo', 'sen', 'signature', 'yg', 'java', 'less', 'sugar', 'aja', 'manis', 'wqwq', 'rame', 'mahasiswa', 'nongkrong', 'ya', 'manteman', 'kesini', 'sore', 'banget']",comfort coffee kalo sen signature yg java less sugar aja manis wqwq rame mahasiswa nongkrong ya manteman kesini sore banget
"Selain cabang Sagan, di cabang Seturan juga nyaman.

Di lantai 1 sangat nyaman dan hening untuk berkerja, belajar ataupun membaca buku.

Untuk area santai jika akan ngobrol bisa di lantai 2",selain cabang sagan di cabang seturan juga nyaman di lantai sangat nyaman dan hening untuk berkerja belajar ataupun membaca buku untuk area santai jika akan ngobrol bisa di lantai,"['cabang', 'sagan', 'cabang', 'seturan', 'nyaman', 'lantai', 'nyaman', 'hening', 'berkerja', 'belajar', 'membaca', 'buku', 'area', 'santai', 'ngobrol', 'lantai']","['cabang', 'sagan', 'cabang', 'tur', 'nyaman', 'lantai', 'nyaman', 'hening', 'kerja', 'ajar', 'baca', 'buku', 'area', 'santai', 'ngobrol', 'lantai']",cabang sagan cabang tur nyaman lantai nyaman hening kerja ajar baca buku area santai ngobrol lantai
"Pelayanan bagus, kopinya enak dan harganya stadar. Tempatnya asik buat nongkrong, nugas/kerja + wifi kenceng. Parkirannya luas juga",pelayanan bagus kopinya enak dan harganya stadar tempatnya asik buat nongkrong nugaskerja wifi kenceng parkirannya luas juga,"['pelayanan', 'bagus', 'kopinya', 'enak', 'harganya', 'stadar', 'tempatnya', 'asik', 'nongkrong', 'nugaskerja', 'wifi', 'kenceng', 'parkirannya', 'luas']","['layan', 'bagus', 'kopi', 'enak', 'harga', 'stadar', 'tempat', 'asik', 'nongkrong', 'nugaskerja', 'wifi', 'kenceng', 'parkir', 'luas']",layan bagus kopi enak harga stadar tempat asik nongkrong nugaskerja wifi kenceng parkir luas
"Ojol kok disuruh antri bareng customer lain, seharusnya ada antrian sendiri khusus ojol",ojol kok disuruh antri bareng customer lain seharusnya ada antrian sendiri khusus ojol,"['ojol', 'disuruh', 'antri', 'bareng', 'customer', 'antrian', 'khusus', 'ojol']","['ojol', 'suruh', 'antri', 'bareng', 'customer', 'antri', 'khusus', 'ojol']",ojol suruh antri bareng customer antri khusus ojol
Mbokya antrian online dibedain sama offline bikin lama sedangkan cstmr offline milihnya lama banget,mbokya antrian online dibedain sama offline bikin lama sedangkan cstmr offline milihnya lama banget,"['mbokya', 'antrian', 'online', 'dibedain', 'offline', 'bikin', 'cstmr', 'offline', 'milihnya', 'banget']","['mbokya', 'antri', 'online', 'dibedain', 'offline', 'bikin', 'cstmr', 'offline', 'milihnya', 'banget']",mbokya antri online dibedain offline bikin cstmr offline milihnya banget
"Kopinya enak, jujur gw emang pecinta kopsus ya.  Tempatnya jg nyaman,  ada toilet juga.  Disini ada 2 lantai,  yang lantai 2 juga nyaman kok tempatnya.  Nggak heran ramai terus.",kopinya enak jujur gw emang pecinta kopsus ya tempatnya jg nyaman ada toilet juga disini ada lantai yang lantai juga nyaman kok tempatnya nggak heran ramai terus,"['kopinya', 'enak', 'jujur', 'gw', 'emang', 'pecinta', 'kopsus', 'ya', 'tempatnya', 'jg', 'nyaman', 'toilet', 'lantai', 'lantai', 'nyaman', 'tempatnya', 'nggak', 'heran', 'ramai']","['kopi', 'enak', 'jujur', 'gw', 'emang', 'cinta', 'kopsus', 'ya', 'tempat', 'jg', 'nyaman', 'toilet', 'lantai', 'lantai', 'nyaman', 'tempat', 'nggak', 'heran', 'ramai']",kopi enak jujur gw emang cinta kopsus ya tempat jg nyaman toilet lantai lantai nyaman tempat nggak heran ramai
"Lokasinya depan CK (dekat perempatan Selokan.
Tempatnya luas, parkir motor nyaman, tapi untuk parkir mobil yg take away kurang nyaman ya.
Rasa kopinya passss, cobain deh yg Melacca, Salted Caramel, Creme Brule. Untuk yg ga kuat minum kopi, bisa request espresso dikurangi takarannya.
Untuk harga kopi yaa affordable untuk mendapatkan rasa yg passs",lokasinya depan ck dekat perempatan selokan tempatnya luas parkir motor nyaman tapi untuk parkir mobil yg take away kurang nyaman ya rasa kopinya passss cobain deh yg melacca salted caramel creme brule untuk yg ga kuat minum kopi bisa request espresso dikurangi takarannya untuk harga kopi yaa affordable untuk mendapatkan rasa yg passs,"['lokasinya', 'ck', 'perempatan', 'selokan', 'tempatnya', 'luas', 'parkir', 'motor', 'nyaman', 'parkir', 'mobil', 'yg', 'take', 'away', 'nyaman', 'ya', 'kopinya', 'passss', 'cobain', 'deh', 'yg', 'melacca', 'salted', 'caramel', 'creme', 'brule', 'yg', 'ga', 'kuat', 'minum', 'kopi', 'request', 'espresso', 'dikurangi', 'takarannya', 'harga', 'kopi', 'yaa', 'affordable', 'yg', 'passs']","['lokasi', 'ck', 'empat', 'selokan', 'tempat', 'luas', 'parkir', 'motor', 'nyaman', 'parkir', 'mobil', 'yg', 'take', 'away', 'nyaman', 'ya', 'kopi', 'passss', 'cobain', 'deh', 'yg', 'melacca', 'salted', 'caramel', 'creme', 'brule', 'yg', 'ga', 'kuat', 'minum', 'kopi', 'request', 'espresso', 'rang', 'takar', 'harga', 'kopi', 'yaa', 'affordable', 'yg', 'passs']",lokasi ck empat selokan tempat luas parkir motor nyaman parkir mobil yg take away nyaman ya kopi passss cobain deh yg melacca salted caramel creme brule yg ga kuat minum kopi request espresso rang takar harga kopi yaa affordable yg passs
"Dari semua cabang, couvee seturan sih yg rasa kopinya paling manteb. Salted caramel lattenya juara banget 😭
Satu-satunya comfort place buat nugas, ya di sini. Sukses selalu buat couvee seturan!!!",dari semua cabang couvee seturan sih yg rasa kopinya paling manteb salted caramel lattenya juara banget satusatunya comfort place buat nugas ya di sini sukses selalu buat couvee seturan,"['cabang', 'couvee', 'seturan', 'sih', 'yg', 'kopinya', 'manteb', 'salted', 'caramel', 'lattenya', 'juara', 'banget', 'satusatunya', 'comfort', 'place', 'nugas', 'ya', 'sukses', 'couvee', 'seturan']","['cabang', 'couvee', 'tur', 'sih', 'yg', 'kopi', 'manteb', 'salted', 'caramel', 'lattenya', 'juara', 'banget', 'satusatunya', 'comfort', 'place', 'nugas', 'ya', 'sukses', 'couvee', 'tur']",cabang couvee tur sih yg kopi manteb salted caramel lattenya juara banget satusatunya comfort place nugas ya sukses couvee tur
"Penasaran kok rame ternyata kopinya enak,
antriannya cukup panjang, bagi yg tidak mau antri bisa pesan via onlinefood",penasaran kok rame ternyata kopinya enak antriannya cukup panjang bagi yg tidak mau antri bisa pesan via onlinefood,"['penasaran', 'rame', 'kopinya', 'enak', 'antriannya', 'yg', 'antri', 'pesan', 'via', 'onlinefood']","['penasaran', 'rame', 'kopi', 'enak', 'antri', 'yg', 'antri', 'pesan', 'via', 'onlinefood']",penasaran rame kopi enak antri yg antri pesan via onlinefood
"🌷yang aku ingat ketika mendengar Couvee yaitu nugas! Wkwk karena dia konsep nya workspace. Banyak mahasiswa/kantoran yg pada ngerjain tugas disini.

🌷Selain tempatnya nyaman, kopinya jangan diragukan lagi lahh. Rekomendasi aku CM dan Salted CM. No debat enak nya! Rasanya gurih, creamy, thick

🌷Baristanya ramah” cuyy. Salam buat mas gondrong sama mas yg kurus ituu dah gak hafal namanya! Lu asik bang, pinjem dulu seratus wkwk",yang aku ingat ketika mendengar couvee yaitu nugas wkwk karena dia konsep nya workspace banyak mahasiswakantoran yg pada ngerjain tugas disini selain tempatnya nyaman kopinya jangan diragukan lagi lahh rekomendasi aku cm dan salted cm no debat enak nya rasanya gurih creamy thick baristanya ramah cuyy salam buat mas gondrong sama mas yg kurus ituu dah gak hafal namanya lu asik bang pinjem dulu seratus wkwk,"['mendengar', 'couvee', 'nugas', 'wkwk', 'konsep', 'nya', 'workspace', 'mahasiswakantoran', 'yg', 'ngerjain', 'tugas', 'tempatnya', 'nyaman', 'kopinya', 'diragukan', 'lahh', 'rekomendasi', 'cm', 'salted', 'cm', 'debat', 'enak', 'nya', 'gurih', 'creamy', 'thick', 'baristanya', 'ramah', 'cuyy', 'salam', 'mas', 'gondrong', 'mas', 'yg', 'kurus', 'ituu', 'dah', 'gak', 'hafal', 'namanya', 'lu', 'asik', 'bang', 'pinjem', 'seratus', 'wkwk']","['dengar', 'couvee', 'nugas', 'wkwk', 'konsep', 'nya', 'workspace', 'mahasiswakantoran', 'yg', 'ngerjain', 'tugas', 'tempat', 'nyaman', 'kopi', 'ragu', 'lahh', 'rekomendasi', 'cm', 'salted', 'cm', 'debat', 'enak', 'nya', 'gurih', 'creamy', 'thick', 'baristanya', 'ramah', 'cuyy', 'salam', 'mas', 'gondrong', 'mas', 'yg', 'kurus', 'ituu', 'dah', 'gak', 'hafal', 'nama', 'lu', 'asik', 'bang', 'pinjem', 'ratus', 'wkwk']",dengar couvee nugas wkwk konsep nya workspace mahasiswakantoran yg ngerjain tugas tempat nyaman kopi ragu lahh rekomendasi cm salted cm debat enak nya gurih creamy thick baristanya ramah cuyy salam mas gondrong mas yg kurus ituu dah gak hafal nama lu asik bang pinjem ratus wkwk
"Cozy place, serta parkir luas. Ada ruangan khusus untuk merokok di dalam",cozy place serta parkir luas ada ruangan khusus untuk merokok di dalam,"['cozy', 'place', 'parkir', 'luas', 'ruangan', 'khusus', 'merokok']","['cozy', 'place', 'parkir', 'luas', 'ruang', 'khusus', 'rokok']",cozy place parkir luas ruang khusus rokok
"couvee seturan ini lebih luas dari yang jakal cocok kalo buat nugas atau sekedar nongkrong sama temen (colokannya di deket jendela), parkirannya roda 2 sama roda 4 luas di dalam
tempatnya super nyaman, baristanya juga ramah-ramah enak diajak sharing
untuk minumannya baik coffee maupun non coffee enak cuma coffee nya agak strong (kemaren coba necta sama cookie crumble) sedangkan untuk harga disini sih harga mahasiswa",couvee seturan ini lebih luas dari yang jakal cocok kalo buat nugas atau sekedar nongkrong sama temen colokannya di deket jendela parkirannya roda sama roda luas di dalam tempatnya super nyaman baristanya juga ramahramah enak diajak sharing untuk minumannya baik coffee maupun non coffee enak cuma coffee nya agak strong kemaren coba necta sama cookie crumble sedangkan untuk harga disini sih harga mahasiswa,"['couvee', 'seturan', 'luas', 'jakal', 'cocok', 'kalo', 'nugas', 'sekedar', 'nongkrong', 'temen', 'colokannya', 'deket', 'jendela', 'parkirannya', 'roda', 'roda', 'luas', 'tempatnya', 'super', 'nyaman', 'baristanya', 'ramahramah', 'enak', 'diajak', 'sharing', 'minumannya', 'coffee', 'non', 'coffee', 'enak', 'coffee', 'nya', 'strong', 'kemaren', 'coba', 'necta', 'cookie', 'crumble', 'harga', 'sih', 'harga', 'mahasiswa']","['couvee', 'tur', 'luas', 'jakal', 'cocok', 'kalo', 'nugas', 'dar', 'nongkrong', 'temen', 'colok', 'deket', 'jendela', 'parkir', 'roda', 'roda', 'luas', 'tempat', 'super', 'nyaman', 'baristanya', 'ramahramah', 'enak', 'ajak', 'sharing', 'minum', 'coffee', 'non', 'coffee', 'enak', 'coffee', 'nya', 'strong', 'kemaren', 'coba', 'necta', 'cookie', 'crumble', 'harga', 'sih', 'harga', 'mahasiswa']",couvee tur luas jakal cocok kalo nugas dar nongkrong temen colok deket jendela parkir roda roda luas tempat super nyaman baristanya ramahramah enak ajak sharing minum coffee non coffee enak coffee nya strong kemaren coba necta cookie crumble harga sih harga mahasiswa
"tempatnya nyaman, kopinya pas buat saya. fasilitasnya baik, parkiran juga  lumayan luas. cukup nyaman untuk kumpul kumpul bersama teman. pelayanan juga cepat, baik dan ramah. Direkomendasikan untuk berkumpul disini.",tempatnya nyaman kopinya pas buat saya fasilitasnya baik parkiran juga lumayan luas cukup nyaman untuk kumpul kumpul bersama teman pelayanan juga cepat baik dan ramah direkomendasikan untuk berkumpul disini,"['tempatnya', 'nyaman', 'kopinya', 'pas', 'fasilitasnya', 'parkiran', 'lumayan', 'luas', 'nyaman', 'kumpul', 'kumpul', 'teman', 'pelayanan', 'cepat', 'ramah', 'direkomendasikan', 'berkumpul']","['tempat', 'nyaman', 'kopi', 'pas', 'fasilitas', 'parkir', 'lumayan', 'luas', 'nyaman', 'kumpul', 'kumpul', 'teman', 'layan', 'cepat', 'ramah', 'rekomendasi', 'kumpul']",tempat nyaman kopi pas fasilitas parkir lumayan luas nyaman kumpul kumpul teman layan cepat ramah rekomendasi kumpul
